timestamp,Weight Mean,Difficulty Mean,Reward Mean,Transaction Sum,Witness Sum,Input Sum,Output Sum,Fee Total Sum,Total Blocks,close,volume,marketCap,open
11/16/2022,3993838.54,3.67622E+13,109620.1746,268374.2297,222387,1022610,873079,600297.9034,150,16669.44014,36599436183,3.24326E+11,16884.34119
11/17/2022,3994044.957,3.67622E+13,108489.6119,248464.0756,207121,924697,836900,576518.9533,138,16687.51795,33925512989,3.20208E+11,16670.42676
11/18/2022,3993932.209,3.67622E+13,110906.1417,282090.2245,236397,947970,925956,738770.3222,139,16697.77767,27868914022,3.2057E+11,16687.91158
11/19/2022,3966871.211,3.67622E+13,107446.7533,260693.0451,219964,1140785,860622,451824.0508,147,16711.54779,26862218609,3.20781E+11,16696.21991
11/20/2022,3610367.443,3.67736E+13,106727.2114,229921.5652,194629,1044137,764112,325195.6871,149,16291.83247,16106223492,3.21062E+11,16712.92046
11/21/2022,3755196.868,3.69505E+13,104536.539,270786.4422,227975,895128,855430,411321.7738,129,15787.28409,21313378652,3.13013E+11,16291.2238
11/22/2022,3597169.603,3.69505E+13,102296.6977,253234.916,213950,823815,810913,423936.3959,126,16189.76953,37429485518,3.03332E+11,15782.30123
11/23/2022,3793693.787,3.69505E+13,104599.0664,273997.1671,231003,1028786,907512,467521.227,141,16610.70641,30726828760,3.11079E+11,16195.58867
11/24/2022,3963190.302,3.69505E+13,107592.4933,254638.9572,214738,1020223,834188,465253.5862,129,16604.46502,32958875628,3.19181E+11,16611.63767
11/25/2022,3833580,3.69505E+13,107494.68,258340.2552,218501,882002,840741,449471.282,123,16521.84102,26129037414,3.19074E+11,16602.26952
11/26/2022,3928346.284,3.69505E+13,106767.7318,229736.7253,195727,812337,770072,390551.2623,109,16464.28108,18678255976,3.17499E+11,16521.57702
11/27/2022,3021104.559,3.69505E+13,105113.6442,222689.461,189865,772971,727643,292912.5487,136,16444.62683,18000008764,3.16405E+11,16463.88317
11/28/2022,3453829.842,3.69505E+13,105675.881,262636.2647,221870,882684,815389,377898.0898,139,16217.32247,20443898509,3.16041E+11,16440.22209
11/29/2022,3515415.733,3.69505E+13,104279.3593,271524.0452,229951,855648,856019,377171.2982,131,16444.98327,27743025156,3.11686E+11,16217.6399
11/30/2022,3285614.058,3.69505E+13,106092.4433,271413.941,229627,825219,860054,446362.2405,138,17168.56555,23581685468,3.16075E+11,16445.47749
12/1/2022,3296893.608,3.69505E+13,110557.0641,285466.6332,242207,941633,919345,503170.0041,153,16967.13367,29523576583,3.29998E+11,17168.00214
12/2/2022,3637843.24,3.69505E+13,109996.5426,271724.424,231384,824714,902227,488482.3125,125,17088.66041,22895392882,3.26142E+11,16968.68326
12/3/2022,3448593.992,3.69505E+13,110300.6341,250950.5446,215387,834296,845710,396169.3977,131,16908.2368,19539705127,3.28492E+11,17090.09849
12/4/2022,2893962.621,3.69505E+13,108111.1456,219812.1265,187801,751994,729877,286731.8351,140,17130.48595,16217776704,3.25037E+11,16908.17048
12/5/2022,3314542.822,3.69505E+13,109587.9736,274064.8143,231427,886268,849106,365489.7252,146,16974.82567,16824520830,3.29324E+11,17128.89408
12/6/2022,3418265.015,3.44648E+13,109098.6278,262437.28,221559,833886,826827,382539.4871,135,17089.50371,22209086834,3.26346E+11,16975.23912
12/7/2022,2673849.785,3.42443E+13,108516.895,272327.773,231986,865916,852431,312829.3041,172,16848.12763,19889922369,3.28566E+11,17089.50627
12/8/2022,2619831.778,3.42443E+13,106808.3159,263837.6399,223833,817335,846897,250647.2596,167,17233.47402,19675404389,3.23943E+11,16847.35025
12/9/2022,3210001.342,3.42443E+13,109271.8448,265668.6587,225020,884238,877337,237105.7542,152,17133.15201,20496603770,3.31371E+11,17232.148
12/10/2022,3782673.123,3.42443E+13,108532.5734,241667.5246,204159,1053952,803666,210201.7788,154,17128.72371,20328426366,3.29458E+11,17134.22137
12/11/2022,2524129.503,3.42443E+13,107962.0374,217790.6353,186221,684913,732518,140262.085,147,17104.19281,12706781969,3.29389E+11,17129.71133
12/12/2022,3103203.72,3.42443E+13,107959.3607,262645.8296,222837,825772,830050,214827.8593,143,17206.4383,14122486832,3.28933E+11,17102.50065
12/13/2022,2899998.576,3.42443E+13,108922.3628,287224.1574,244102,884719,923642,227491.2634,165,17781.31884,19617581341,3.30915E+11,17206.44048
12/14/2022,3171174.432,3.42443E+13,112946.1314,276440.3694,233905,871562,877276,268407.3413,148,17652.09831,26634741631,3.41989E+11,17782.06688
12/15/2022,3264537.885,3.42443E+13,114084.2674,276713.0836,235559,825963,905966,362930.7836,139,17364.86491,25900123362,3.39522E+11,17813.64412
12/16/2022,3165053.254,3.42443E+13,110595.6656,254174.9461,215608,726043,882869,287288.4582,130,16647.48348,20964448341,3.3401E+11,17364.54644
12/17/2022,3399707.022,3.42443E+13,106324.058,263201.7528,225072,872866,876730,290687.464,138,16795.09097,24031608960,3.20226E+11,16646.98257
12/18/2022,2514804.103,3.42443E+13,106237.5304,212672.3603,182178,689687,715246,194368.4996,145,16757.9774,14463581825,3.23079E+11,16795.60923
12/19/2022,3440904.382,3.46066E+13,106863.4501,259095.9342,219265,891564,811816,302516.6915,136,16439.67965,10924354698,3.2238E+11,16759.04093
12/20/2022,3311301.371,3.53641E+13,104887.0454,268892.2526,228669,848036,850672,296805.7578,140,16906.30521,17221074814,3.16271E+11,16441.7868
12/21/2022,3180422.364,3.53641E+13,107693.3481,272491.6706,231764,850389,860116,279640.9129,143,16817.53439,22722096615,3.25263E+11,16904.52735
12/22/2022,3273170.222,3.53641E+13,107343.9624,271179.1043,231462,814845,873488,288507.1483,135,16830.34142,14882945045,3.23571E+11,16818.38029
12/23/2022,3324732.242,3.53641E+13,107393.9088,273926.8505,233973,783409,904019,292385.1838,132,16796.95217,16441573050,3.23831E+11,16829.64359
12/24/2022,3874113.584,3.53641E+13,108274.7772,213340.4005,181622,618932,734207,296188.7238,89,16847.75527,15329265213,3.23203E+11,16796.97662
12/25/2022,2542572.255,3.53641E+13,106909.6651,205314.6678,177592,683542,673780,230894.0106,141,16841.98705,9744636213,3.2419E+11,16847.50536
12/26/2022,2912555.791,3.53641E+13,107557.3752,223502.8939,190901,704606,703804,295457.9067,129,16919.80517,11656379938,3.24093E+11,16842.24931
12/27/2022,3496680.304,3.53641E+13,109178.2442,239358.9477,203995,742454,766232,403275.9946,115,16717.17398,11886957804,3.25604E+11,16919.29165
12/28/2022,2653615.357,3.53641E+13,106424.5287,272948.5084,233181,835872,861019,345307.2642,168,16552.57174,15748580239,3.21717E+11,16716.40022
12/29/2022,3342198.908,3.53641E+13,105799.3308,265954.5649,225880,869712,876807,340455.4141,141,16642.34267,17005713920,3.18567E+11,16552.32249
12/30/2022,3533333.747,3.53641E+13,106324.6128,291014.814,248927,1060754,961996,362756.3729,158,16602.58516,14472237479,3.20309E+11,16641.32982
12/31/2022,2791847.865,3.53641E+13,105103.8856,242324.5405,208050,802383,816863,202303.6032,156,16547.49537,15929162910,3.1956E+11,16603.6747
1/1/2023,2195692.187,3.53641E+13,104145.3372,187514.2098,160904,642007,657317,117657.7808,155,16625.08055,11239186456,3.18516E+11,16547.9144
1/2/2023,2670560.936,3.53641E+13,104685.9036,229347.7313,195510,786686,741234,146478.9305,156,16688.47136,9244361700,3.20026E+11,16625.51039
1/3/2023,3094187.617,3.42091E+13,105626.9894,272053.9888,234285,892266,836260,212296.9988,154,16679.85708,12097775227,3.21262E+11,16688.84726
1/4/2023,3182948.245,3.40936E+13,105902.4177,277935.13,239091,861281,854803,246270.1343,143,16863.23826,13903079207,3.21112E+11,16680.20497
1/5/2023,3013342.943,3.40936E+13,106895.7824,279391.2061,239885,877714,890402,240587.3232,157,16836.73665,18421743322,3.24658E+11,16863.47206
1/6/2023,2804664.322,3.40936E+13,106470.4435,276072.4449,237152,938606,898490,222290.1765,180,16951.96952,13692758566,3.24164E+11,16836.47344
1/7/2023,2521910.63,3.40936E+13,106906.9032,246679.8709,213812,709760,789895,142387.0159,154,16955.07744,14413662913,3.26401E+11,16952.11698
1/8/2023,2360882.078,3.40936E+13,106732.515,228500.2917,197387,667980,731067,115001.4106,153,17091.14445,7714767174,3.26478E+11,16954.14573
1/9/2023,3390223.691,3.40936E+13,107987.3762,287345.7566,245576,940535,858489,185630.1817,152,17196.55406,9768827914,3.29115E+11,17093.9925
1/10/2023,3657395.55,3.40936E+13,108603.6114,302809.0077,260616,1201243,901070,191886.4746,169,17446.29251,18624736866,3.3116E+11,17192.95009
1/11/2023,3665053.694,3.40936E+13,110541.2748,287491.5733,246775,952454,860935,216800.2781,147,17943.89763,15808338949,3.35988E+11,17446.36027
1/12/2023,3583580.437,3.40936E+13,114434.1477,315979.722,272510,1005328,938766,297189.8571,151,18869.58806,18307186523,3.46304E+11,17944.06873
1/13/2023,3272644.528,3.40936E+13,119861.6674,316549.5543,273757,996651,978382,313583.9885,159,19909.57462,34971338710,3.63433E+11,18868.90594
1/14/2023,2869394.906,3.40936E+13,126541.3701,309879.5475,268782,920967,945895,280300.6261,171,20976.2998,29225029694,3.83483E+11,19910.53666
1/15/2023,2248470.798,3.4587E+13,131862.3236,252087.1951,218479,680839,780097,167046.2602,163,20880.7992,38967784639,4.04052E+11,20977.4842
1/16/2023,3308556.456,3.75905E+13,132247.661,302805.3747,261190,904726,873228,215562.2779,147,21169.63278,19298407543,4.02235E+11,20882.22388
1/17/2023,3230701.974,3.75905E+13,133910.9184,308714.6088,266794,935003,886134,273728.1372,156,21161.51922,26792494050,4.07818E+11,21175.83326
1/18/2023,3423025.986,3.75905E+13,134675.8873,300044.846,259362,891418,888619,340499.2138,140,20688.78073,24999983362,4.07682E+11,21161.0509
1/19/2023,3262213.91,3.75905E+13,131932.913,298918.6638,258867,874036,896251,336459.8803,145,21086.7933,30005625418,3.98593E+11,20686.74591
1/20/2023,3408170.235,3.75905E+13,134905.3246,295821.286,255248,803677,923729,412377.8031,132,22676.55176,21152848261,4.0628E+11,21085.37234
1/21/2023,3114473.072,3.75905E+13,144261.6484,287858.9165,250921,791546,882476,369895.0272,138,22777.62581,28799154319,4.36929E+11,22677.42738
1/22/2023,2839058.974,3.75905E+13,144913.3065,250759.2437,217942,805678,782150,314390.5055,151,22720.41563,32442278429,4.38897E+11,22777.98666
1/23/2023,2887676.601,3.75905E+13,144190.5743,293708.7844,252950,850135,849274,339198.2838,158,22934.43146,24746386230,4.37814E+11,22721.08867
1/24/2023,3439541.729,3.75905E+13,146660.039,292968.5199,253039,817248,859708,389101.288,129,22636.46931,26518700512,4.41961E+11,22929.62774
1/25/2023,2596331.714,3.75905E+13,143307.7392,306681.3301,265537,839036,900177,293385.8068,175,23117.85968,26405069715,4.36238E+11,22639.26717
1/26/2023,2888047.935,3.75905E+13,146291.6034,296261.8562,256436,826623,879147,279636.0342,155,23032.7776,30685366709,4.4554E+11,23108.95449
1/27/2023,2932687.273,3.75905E+13,146095.3741,303179.7892,262866,817997,921906,329425.1286,154,23078.72788,26357839322,4.43923E+11,23030.71729
1/28/2023,2482566.917,3.75905E+13,145858.0756,268860.4701,233777,771316,835233,268056.709,168,23031.08978,25383335641,4.44831E+11,23079.96433
1/29/2023,2508823.025,3.88589E+13,145129.2775,258582.7719,224592,754360,796273,194894.9012,161,23774.56592,14712928379,4.43937E+11,23031.44924
1/30/2023,3463703.703,3.93509E+13,150463.2026,309908.4567,266241,874021,865554,268334.4134,138,22840.13891,27423687259,4.58291E+11,23774.64897
1/31/2023,3959116.174,3.93509E+13,146466.345,313498.2287,271157,810389,917887,425223.4273,115,23139.28391,27205595568,4.40299E+11,22840.79609
2/1/2023,3917101.526,3.93509E+13,147883.1082,345561.1403,301503,990375,977120,509723.3565,137,23723.76965,22837828665,4.46082E+11,23137.83514
2/2/2023,3519726.586,3.93509E+13,152132.8866,340168.4745,296358,906097,988149,519518.6371,145,23471.87044,26683255504,4.5737E+11,23720.82352
2/3/2023,3654616.301,3.93509E+13,151626.1323,315949.865,275362,849897,964313,573713.0499,133,23449.32162,32066936882,4.52535E+11,23469.41251
2/4/2023,3858725.618,3.93509E+13,149694.779,304496.1956,268005,885191,902788,476139.9158,136,23331.84714,27083066007,4.52119E+11,23446.32073
2/5/2023,3183692.796,3.93509E+13,148021.1644,254114.1171,221567,697616,764827,326216.794,152,22955.66602,15639298538,4.49874E+11,23332.2476
2/6/2023,3993809.399,3.93509E+13,146492.6349,301978.3155,262819,786703,856582,423484.9379,148,22760.10926,19564262605,4.42642E+11,22954.02196
2/7/2023,3993777.634,3.93509E+13,146295.4732,300430.0756,259136,748473,891166,507007.1953,142,23264.29119,23825006542,4.38894E+11,22757.26754
2/8/2023,3993922.217,3.93509E+13,148519.9373,316962.0949,276685,775304,894571,427963.8261,138,22939.3987,27187964471,4.48636E+11,23263.41513
2/9/2023,3969042.352,3.93509E+13,146579.9303,369497.5537,327516,882221,1016617,494898.6516,162,21819.03991,25371367758,4.42391E+11,22946.56552
2/10/2023,3993917.803,3.93509E+13,140439.5568,300091.0774,259707,764730,922458,586464.8916,147,21651.18378,32572572185,4.20806E+11,21819.00642
2/11/2023,3993815.811,3.93509E+13,138513.3371,277432.158,241815,714208,836580,480198.9271,148,21870.87406,27078406594,4.17588E+11,21651.84186
2/12/2023,3993888.019,3.92273E+13,139262.5376,262529.7473,229618,711574,807778,420193.5376,162,21788.20399,16356226232,4.21847E+11,21870.9025
2/13/2023,3968252.481,3.91564E+13,139736.1523,299328.8896,255642,815453,863658,529214.7919,156,21808.10177,17821046406,4.20274E+11,21786.99926
2/14/2023,3967757.571,3.91564E+13,139929.941,302653.1307,263886,726115,871918,562860.9226,154,22220.80414,23918742607,4.20679E+11,21801.82315
2/15/2023,3993692.344,3.91564E+13,143667.8775,325459.4952,281481,852900,937513,785314.0051,163,24307.84133,26792596581,4.28662E+11,22220.58534
2/16/2023,3949264.687,3.91564E+13,156300.0247,344709.8898,298223,1016185,996082,760754.3415,179,23623.47448,32483312909,4.68947E+11,24307.3502
2/17/2023,3994027.182,3.91564E+13,151251.6825,321259.8843,278190,987655,958410,629340.13,165,24565.60199,39316664596,4.55771E+11,23621.28249
2/18/2023,3970251.857,3.91564E+13,156874.7858,276797.8589,241622,1054081,852983,491363.9704,168,24641.27695,41358451255,4.73972E+11,24565.296
2/19/2023,3944213.173,3.91564E+13,156347.4913,240405.307,206962,893646,737215,379281.0797,162,24327.64167,19625427158,4.75459E+11,24640.02722
2/20/2023,3966815.204,3.91564E+13,154728.2362,270080.074,231423,831979,800946,434125.6956,147,24829.14757,25555105670,4.69431E+11,24336.62334
2/21/2023,3952468.683,3.91564E+13,157521.3388,290456.8615,250245,1046661,853076,429413.5261,167,24436.35448,28987376573,4.79132E+11,24833.04891
2/22/2023,3993623.914,3.91564E+13,155856.0712,282318.2997,241837,884605,869115,450599.9904,140,24188.84298,31252098714,4.71578E+11,24437.41848
2/23/2023,3993474.936,3.91564E+13,153611.3734,290727.7895,249718,1123679,913384,459369.9196,171,23947.49252,30199996781,4.66821E+11,24190.71898
2/24/2023,3990718.474,3.91564E+13,153033.2882,294561.9637,253124,860827,929624,444087.6702,135,23198.12749,30476264066,4.62189E+11,23946.00786
2/25/2023,3993756.019,4.28353E+13,148613.8646,258414.552,225012,650401,818472,370633.534,107,23175.37564,26811744928,4.47747E+11,23200.12585
2/26/2023,3706762.655,4.30538E+13,146731.3432,277103.248,242647,852008,817620,348615.7897,168,23561.21291,16100721565,4.47324E+11,23174.15077
2/27/2023,3684723.493,4.30538E+13,150837.8519,292747.3698,251618,863600,858592,532924.2381,140,23522.87191,16644534842,4.54795E+11,23561.45068
2/28/2023,3964545.796,4.30538E+13,151393.8476,332366.8589,284459,818299,969669,607094.6111,137,23147.35339,22660763494,4.54075E+11,23521.83882
3/1/2023,3994171.382,4.30538E+13,148551.7567,381934.1008,335655,930465,1110379,599548.5964,170,23646.5499,20535363434,4.46847E+11,23150.92996
3/2/2023,3938459.681,4.30538E+13,151577.2453,330047.1781,288386,782559,988834,565523.3762,144,23475.46674,24662841200,4.56508E+11,23647.01947
3/3/2023,3970006.702,4.30538E+13,150577.3992,355271.694,309552,973942,1085039,654553.0879,168,22362.67933,20386398516,4.53227E+11,23476.63373
3/4/2023,3967633.763,4.30538E+13,142668.4937,306301.0068,261365,781306,913495,451211.0691,152,22353.35007,26062404610,4.31765E+11,22362.92303
3/5/2023,3916650.342,4.30538E+13,142339.7147,286638.7514,243997,971887,847142,391718.2996,155,22435.5142,11166012913,4.31607E+11,22354.1436
3/6/2023,3963620.432,4.30538E+13,144302.5072,316016.9555,267920,783604,903781,539055.902,132,22429.75753,13317001733,4.33216E+11,22436.81678
3/7/2023,3945360.236,4.30538E+13,143570.7047,362083.3559,315175,950934,1028911,574728.733,165,22219.76907,17353192895,4.33123E+11,22428.32239
3/8/2023,3993780.053,4.30538E+13,143248.5596,292493.3278,248321,768871,878157,583345.9946,133,21718.07983,22765452204,4.29091E+11,22216.44232
3/9/2023,3964207.993,4.30538E+13,142970.3838,336853.9548,292061,802608,978836,973064.29,135,20363.02111,22536575684,4.19421E+11,21720.07932
3/10/2023,3993369.309,4.31271E+13,133940.5009,329333.4141,285760,836522,1018854,895458.1303,136,20187.24365,30364664171,3.93269E+11,20367.00178
3/11/2023,3993657.261,4.35517E+13,129420.1744,319706.191,281386,850428,958206,549891.2819,165,20632.40963,39578257695,3.89891E+11,20187.87707
3/12/2023,3993301.658,4.35517E+13,130928.4203,265554.8757,231776,800787,808240,438269.4309,161,22163.94995,30180288176,3.9851E+11,20628.02903
3/13/2023,3993641.446,4.35517E+13,142341.726,333105.6875,287216,897632,970516,579601.0261,157,24197.533,29279035521,4.28115E+11,22156.40668
3/14/2023,3993702.568,4.35517E+13,157423.8838,327892.6719,282511,931491,972423,899562.011,146,24746.07466,49466362688,4.67417E+11,24201.76601
3/15/2023,3967022.789,4.35517E+13,160107.4709,345058.4957,301149,863544,1006401,831648.2048,147,24375.96136,54622230164,4.78037E+11,24770.92567
3/16/2023,3963910.881,4.35517E+13,158718.5097,295046.8629,253671,740559,920066,815692.8219,134,25052.78972,43655701450,4.70909E+11,24373.45662
3/17/2023,3993933.537,4.35517E+13,163715.2251,338822.0759,293459,920800,1025634,1064313.191,147,27423.93063,33866061747,4.84006E+11,25055.12322
3/18/2023,3969111.389,4.35517E+13,178023.8053,296887.6816,258074,851331,908822,961681.4192,162,26965.87976,50730261335,5.2984E+11,27448.11727
3/19/2023,3993971.189,4.35517E+13,174958.1476,269130.8279,234745,735595,825624,775430.8387,148,28038.67495,35723036817,5.21018E+11,26969.50379
3/20/2023,3993721.89,4.35517E+13,181842.7196,341287.0247,297193,915735,983434,837216.3859,154,27767.23633,37769448859,5.41771E+11,28041.60192
3/21/2023,3993714.159,4.35517E+13,180474.9139,327933.6785,285769,858520,950530,808362.5316,145,28175.81684,44774027664,5.36553E+11,27768.39203
3/22/2023,3943519.453,4.35517E+13,182888.7993,297576.0348,256973,814006,911191,998925.3556,159,27307.43677,36102192830,5.44473E+11,28158.71999
3/23/2023,3928502.213,4.37676E+13,177248.184,295258.2861,254212,751676,901366,1072505.173,183,28333.97271,33382021890,5.27721E+11,27301.95749
3/24/2023,3993827.228,4.68434E+13,185622.7216,292093.1133,252775,701042,912609,1261205.916,162,27493.28514,24220433689,5.47591E+11,28324.1117
3/25/2023,3994015.538,4.68434E+13,178608.0436,290196.0231,252878,803789,873372,845791.3034,145,27494.70688,25980310960,5.31371E+11,27487.33774
3/26/2023,3993853.396,4.68434E+13,177056.1988,261245.6986,228083,768538,780963,604792.7005,144,27994.32951,13383005987,5.31424E+11,27495.52396
3/27/2023,3993823.899,4.68434E+13,179413.0024,296557.6451,256592,988536,885231,648499.3126,148,27139.88853,13878363192,5.41106E+11,27994.06792
3/28/2023,3993228.075,4.68434E+13,175156.977,316281.3579,276671,856219,911313,759709.9224,134,27268.13148,18188895178,5.24616E+11,27132.88892
3/29/2023,3993541.537,4.68434E+13,175674.2122,334640.9737,291591,862195,965452,751421.7048,147,28348.44234,17783600385,5.27118E+11,27267.03217
3/30/2023,3942364.419,4.68434E+13,182556.0553,326348.0145,285729,901848,967941,781751.1039,155,28033.56315,20684945906,5.48026E+11,28350.14149
3/31/2023,3993784.142,4.68434E+13,181670.5894,308384.2409,266771,914139,986636,912353.0525,141,28478.48461,22435349951,5.41965E+11,28032.26227
4/1/2023,3993927.121,4.68434E+13,184619.9857,319645.9166,280910,929184,983648,898797.8337,140,28411.03424,19001327598,5.50593E+11,28473.3318
4/2/2023,3993602.302,4.68434E+13,183029.4639,341621.2784,306878,985227,968252,698171.3149,149,28199.30838,10876469901,5.49318E+11,28462.8448
4/3/2023,3993693.305,4.68434E+13,182162.3194,332878.8587,293839,885469,959432,781063.7708,131,27790.22085,12284641999,5.45246E+11,28183.08036
4/4/2023,3993616.858,4.68434E+13,179716.9954,421131.9511,372752,1041468,1182309,941340.7398,162,28168.08982,19556501327,5.37361E+11,27795.27432
4/5/2023,3965418.245,4.68434E+13,182662.1446,346885.6594,301966,825516,1013087,903450.6141,139,28177.98356,15284538859,5.44694E+11,28169.72695
4/6/2023,3993685.6,4.71893E+13,181419.1589,354016.7586,305217,929211,1053724,925065.3694,160,28044.13975,17052315986,5.4491E+11,28175.22708
4/7/2023,3993528.775,4.78878E+13,180687.0385,355029.4508,309679,852246,1056430,757859.4043,142,27925.85941,13837809380,5.4235E+11,28038.96697
4/8/2023,3993714.782,4.78878E+13,178735.4514,318504.3209,282835,762177,926652,611586.3552,147,27947.79455,10861680497,5.40086E+11,27920.51278
4/9/2023,3993594.733,4.78878E+13,177955.9339,278404.3762,247343,963126,792998,472628.7971,146,28333.05005,9373255556,5.40537E+11,27952.36762
4/10/2023,3961158.959,4.78878E+13,182212.7007,289624.3659,251576,867189,845614,617330.943,123,29652.9801,12175322951,5.48015E+11,28336.02824
4/11/2023,3993768.013,4.78878E+13,191440.738,385001.691,337050,1121080,1071718,921611.1648,154,30235.05894,19282400094,5.73568E+11,29653.67965
4/12/2023,3969071.306,4.78878E+13,193784.7844,338101.296,296078,1028512,964393,744565.3747,160,30139.05287,20121259843,5.84855E+11,30231.58162
4/13/2023,3993557.542,4.78878E+13,192882.7965,332040.8998,289166,962056,970989,777669.611,142,30399.06639,18651929926,5.83034E+11,29892.73946
4/14/2023,3994075.629,4.78878E+13,196204.0288,315960.6668,273162,945848,985432,844064.0226,140,30485.70003,17487721001,5.88084E+11,30409.56169
4/15/2023,3993798.228,4.78878E+13,194518.8331,276183.9876,240053,1120315,864281,645838.0697,158,30318.49695,22659995079,5.89787E+11,30490.74927
4/16/2023,3993811.855,4.78878E+13,193374.0155,232266.7028,200998,857740,737376,483477.968,124,30315.35546,11940685378,5.86582E+11,30315.97642
4/17/2023,3993535.574,4.78878E+13,193531.3257,316194.3417,274984,1090356,932660,631636.6593,155,29445.0449,12854816417,5.86547E+11,30317.1457
4/18/2023,3969564.373,4.78878E+13,187726.1615,312521.7796,269775,1242736,927383,599867.7462,166,30397.55274,17872186762,5.69736E+11,29449.0917
4/19/2023,3993657.079,4.78878E+13,194585.031,301720.4378,260452,939951,918536,635581.7855,139,28822.68047,19480529496,5.88198E+11,30394.1879
4/20/2023,3895300.015,4.8297E+13,184951.8634,296681.8341,255703,880131,910237,612879.144,133,28245.98731,24571565421,5.57748E+11,28823.68286
4/21/2023,3993727.779,4.87124E+13,181371.4259,352215.9535,311003,945852,1071794,680981.6921,145,27276.90969,21340360360,5.46612E+11,28249.23127
4/22/2023,3676143.336,4.87124E+13,173507.2235,354750.8557,320588,888926,1015337,447145.0329,149,27817.50092,20759504330,5.27883E+11,27265.89502
4/23/2023,3718463.578,4.87124E+13,176532.7724,432760.5528,401306,904262,1145452,380586.3509,147,27591.38463,13125734602,5.38371E+11,27816.14479
4/24/2023,3976340.652,4.87124E+13,176479.7827,360172.8695,320940,985206,975494,567318.1116,141,27525.3395,12785446832,5.3402E+11,27591.72952
4/25/2023,3993644.504,4.87124E+13,177817.1305,369841.2457,329890,866717,1048260,734953.8467,125,28307.59809,17703288330,5.32767E+11,27514.87239
4/26/2023,3993757.715,4.87124E+13,184631.6221,436459.3907,398067,871778,1186302,939298.3752,130,28422.70088,17733373139,5.47929E+11,28300.05927
4/27/2023,3993931.931,4.87124E+13,186972.2404,418911.9841,377503,870010,1145405,1188328.759,130,29473.78618,31854242019,5.5018E+11,28428.46428
4/28/2023,3993701.694,4.87124E+13,193495.2231,483522.6477,441991,976282,1334507,1352616.571,147,29340.2625,27153445027,5.7055E+11,29481.01354
4/29/2023,3993673.036,4.87124E+13,192646.2931,486030.4737,451384,883009,1276713,1257323.423,137,29248.48837,17544464887,5.67993E+11,29336.56704
4/30/2023,3993567.385,4.87124E+13,192340.8454,568516.1774,535641,936022,1430999,1394470.129,148,29268.80704,10662634333,5.6624E+11,29245.51551
5/1/2023,3993610.407,4.87124E+13,194203.6783,682282.3026,643266,1174998,1681067,2028832.052,182,28091.5688,14652199272,5.66661E+11,29227.10398
5/2/2023,3993909.969,4.87124E+13,199881.8591,457708.8812,426256,823592,1235456,3197666.111,129,28680.53697,18655599976,5.43901E+11,28087.17497
5/3/2023,3965260.965,4.87124E+13,204483.6721,489559.8628,445721,949160,1293607,3561472.737,141,29006.30767,16432924527,5.55326E+11,28680.49441
5/4/2023,3993551.096,4.84849E+13,203824.979,491122.0337,455718,961501,1295744,3291384.446,146,28847.71159,19122972518,5.61661E+11,29031.30445
5/5/2023,3993708.487,4.80055E+13,213070.4439,411427.6165,380260,770208,1167145,3894476.552,119,29534.38402,15548678514,5.58617E+11,28851.47966
5/6/2023,3966862.906,4.80055E+13,220594.7308,601132.1194,572393,917935,1525304,5374389.935,149,28904.62395,17936566518,5.71935E+11,29538.859
5/7/2023,3936174.705,4.80055E+13,264220.7411,607883.6725,591679,806588,1496493,11656295.6,139,28454.97829,15913866714,5.59767E+11,28901.62282
5/8/2023,3993638.628,4.80055E+13,310014.0626,575051.6568,555366,864951,1456760,18091064.15,137,27694.2729,11301355486,5.51083E+11,28450.45748
5/9/2023,3967261.119,4.80055E+13,253687.3355,598255.65,571550,944893,1480012,12185675.25,151,27658.77467,19122903752,5.36375E+11,27695.06807
5/10/2023,3946416.759,4.80055E+13,229056.307,671668.1468,636828,1072174,1653641,9435009.813,170,27621.75623,14128593256,5.35714E+11,27654.63678
5/11/2023,3967182.477,4.80055E+13,208171.9247,546547.8153,518232,967603,1408035,5368529.347,151,27000.78827,20656025026,5.35026E+11,27621.08687
5/12/2023,3965440.156,4.80055E+13,201940.1314,509159.3778,480106,920478,1331765,4682452.18,141,26804.99067,16724343943,5.23023E+11,26987.66251
5/13/2023,3993710.924,4.80055E+13,187586.3886,575638.9276,551942,892325,1427233,2915245.011,145,26784.07856,19313599897,5.19254E+11,26807.76904
5/14/2023,3970884.31,4.80055E+13,181024.3116,631677.9936,603873,1116363,1507473,2368455.269,174,26930.63785,9999171605,5.18874E+11,26788.97429
5/15/2023,3993758.619,4.80055E+13,184759.2669,526378.9786,496929,950341,1322633,2418593.495,147,27192.69322,10014858959,5.21742E+11,26931.38463
5/16/2023,3967634.17,4.80055E+13,190020.9304,566461.4265,536583,979671,1438435,3072764.857,153,27036.65071,14413231792,5.26844E+11,27171.51458
5/17/2023,3993744.05,4.80055E+13,184640.5717,583452.4354,551670,1058580,1498364,2516491.374,160,27398.80203,12732238816,5.23846E+11,27035.47013
5/18/2023,3993802.064,4.91883E+13,191925.3906,476705.3032,447692,929794,1270819,2927567.438,141,26832.2093,15140006925,5.3089E+11,27401.65021
5/19/2023,3993542.8,4.95497E+13,188828.8207,515473.2308,484193,958487,1374479,3131823.106,150,26890.12824,15222938600,5.19936E+11,26826.75479
